ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
157,1,0.72371712939,5.14995668817,,6.1029997856,9.18354391704,4.32273882697,2.20048834575,10.8913167667,7.40740773239,5.382932198,15.6334833568,9.37730670021,2.84085706791,15.2157240201,1.15449122255,3.55555576191,5.18706653912,0.814192267415,0.143675115385,19.0379532042,8.89503316005,ROZ,0.000000000614130280397,A,9.02368281272,2.38467842542,3.21760340465,4.37032350772,7.76528035843,,,0.880195051769,1.76039121126,6.02069123594,7.56968258127,14.0010053167,0.35555565329,0,0.788836041724,14.5980753103,6.75794608677,10.8655251113,3.0090505471,13.3027377721,6.33662130454,10.6438513081,D,10.4971028361,7.08068497157,1.71080674767,4.53405948662,C,15.6171293107,4.79480823349,1.23227306739,DS,3.403422572,13.6284727515,10.4020635634,2.33088823176,16.046964167,0,11.1100170983,8.55982885511,16.9680953704,A,8.64547578102,17.6388896196,9.3333336252,13.3622765313,B,0,1.41402676526,B,B,3.2198629099,6.7677267992,15.55555616,J,1.97530844897,6.94165107697,3.11686273839,2.05378936446,0.938874634249,3.21070304073,0.645476466125,10.778862808,2.366747852,4.70690426221,0.759045745646,F,0.583556722584,7.75589451654,2.35134301197,0.651450691742,6.06357067886,11.5555554505,5.14527051581,1.63162098579,6.37152843284,8.44640017781,2.69044819716,3.30817299871,1.72697891082,8.67752627749,14.7142786849,A,1.75297351933,5.94474126008,C,2.81662535474,D,N,10.1640764166,10.6666658831,3.27455957541,11.4962296922,11.8222215631,-0.000000312452235015,1.64930513878,2.9005527563,5.43209832921,2.00654094943,10.1139853009,CG,0.998740706281,8.01344733413,2.3011286583,0,1.59999942128,0.888888080463
162,1,1.19141360709,5.60361949681,,5.00282630272,8.64548676618,3.24865920042,2.94812222711,1.70343948193,5.50458780202,5.75492320943,15.6642207994,9.50002163659,3.52905357088,15.3225524972,1.22330944799,4.46601873124,4.11156801853,0.978867181722,0.189071903514,18.490920971,8.65463472253,AFDL,0.000000562467707583,C,1.355251768,2.32200337036,3.20572398355,5.97391446637,8.04293326405,,,0.966010929637,1.47406073828,6.09592887453,6.88372175395,14.8829673162,0.436892206941,0,0.578018352065,14.853484301,6.87656534942,12.6940967153,2.88508503668,10.3404509663,7.09385063103,1.58983629953,D,11.5239998868,7.40608294172,2.12897060894,6.11218172072,C,15.8362981251,1.05655385933,0.944543333991,DS,4.56529491346,8.07220171435,10.9901375252,2.20393571402,15.974005116,0,1.606500615,7.09895327264,17.0430195684,A,8.77996470199,17.935017315,8.54368858181,11.5184342165,B,0,1.52811679302,B,B,2.49462344254,7.1127014473,13.7864080255,J,1.40672873649,7.88464121889,3.3088250491,1.5241502192,0.987477885125,2.13173585142,0.708407121496,9.601439188,2.18962502824,1.58994445348,0.897472261381,F,0.429284851588,6.42536821968,4.14561338761,0.470821444587,6.36851522736,8.15533970571,8.49915473802,1.52176507831,11.8555964003,7.47179292852,2.52138719901,5.65378449564,2.55053563432,1.07097063012,13.5334810807,A,1.9869459105,3.90900946569,C,2.57602955755,N,,10.1085192419,11.6504858368,2.98932474846,9.70022831585,8.59223360372,0.000000858026809396,1.51624481287,2.05797162718,4.03669662692,2.09272974314,0.322223317958,BD,1.81908361428,4.68246923923,1.80623681697,0,1.00000050298,1.74757286646
163,1,,,C,,,,,,,1.31290944794,,6.56466733105,,11.7486051056,,,,,,,7.0079597102,OHP,,E,,,,,,,A,,,6.75636086908,,,,0,,9.33868800369,,,,,,,G,,,1.22074640129,,L,,,,DS,,,,,,1,,,,A,,,,,B,1,,B,B,,,,M,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,A,,I,G,14.634260238,,,,,,,,,,,BJ,,,,0,,
164,1,2.97587104765,5.60941594422,C,3.71112968463,8.95057278449,3.37035661258,1.66985916076,3.80338576155,11.3649022445,1.53172801833,14.7996980798,6.67626416709,4.61013351764,10.6807578916,3.1354524551,3.90625003751,3.59582423529,0.836807279723,0.210348716344,18.2230082627,5.66450589975,TG,0.0000000689640250048,C,4.25718299464,1.96604206792,1.68517780879,5.58049997834,9.16124052863,,A,2.34392886742,1.96093486671,7.26581450808,8.4871705775,14.9962363278,1.92660533852,0,0.310659965601,8.75334710266,7.49904155697,12.6005365834,2.11640129674,10.9055556811,10.9708390426,3.39704798714,E,13.034185627,8.18843261716,1.35720087798,7.91770051678,B,15.0000003631,2.92943884899,1.40176201173,DY,3.34737614076,19.3750003161,10.3230850514,1.67113448726,14.2470205831,1,4.01654700807,5.93007266736,16.6039711042,A,10.1340477354,18.918919624,9.53125019882,14.43088961,B,1,3.21239559497,B,B,2.27735492563,8.4641903899,12.8124998388,D,1.39275747197,7.61854732688,3.56107564393,1.88433543064,1.14898467752,4.29775282237,2.06817318509,10.4353630551,1.51666118886,4.31818111304,0.923548232667,B,0.960667617119,5.55190464597,2.61235568984,1.0580128819,6.87093048461,10.9174319643,4.34812910948,1.2077101398,0.608107674645,5.43781449752,4.43337955353,3.67386681094,2.99745762876,2.50649702445,11.1800282486,B,2.07642726645,3.70685925083,A,3.07928038104,F,AC,15.0914097102,10.4687498746,1.98996718616,9.77226808528,12.8440374718,5.92637908753,0.793918161923,2.30121574011,10.0278542421,4.45979625302,2.46266889274,B,1.09014253586,3.38950664336,1.80888579543,0,2.34862456075,3.28124956371
167,0,0.347744145753,12.7702183666,C,4.62255202401,9.85604263655,2.4248119863,3.98496276405,0.433332231819,8.60377361236,3.15098551724,14.8117152586,8.20227411243,3.40765684604,11.8129445684,2.13254591158,6.86567145279,4.97727008711,0.680612979915,0.169951784766,18.2251788029,6.1846584665,OBM,-0.000000298203886022,D,0.450559548668,2.30889692959,4.37030016175,4.54778611236,8.35526362718,C,A,1.60714217364,1.2593989371,9.06882869997,5.99624116865,13.974266332,0.0943400106775,0,0.314551835739,7.53201693953,6.65413494709,13.7406018432,2.80334650487,13.3619287287,6.40996842048,0.36630184901,F,10.5090370494,7.26503711664,0.421098228979,6.37655879144,J,14.9831273118,0.183903684913,0.874060060428,DS,5.67669147189,2.84527486068,10.1825989759,2.27443633455,16.790682095,1,0.424297025844,8.3080469087,17.0783718604,A,8.98496198869,19.1069574317,9.25373161031,12.4868212226,F,1,2.4843103497,B,D,3.0831243231,7.54699308827,12.5373142832,K,1.73584830343,6.37960007259,3.44516174514,1.18421104274,1.29699163684,2.26138048181,1.28289418937,11.7942121805,1.69173001634,0.427203516368,0.902155848334,G,0.30762705884,6.35131020589,5.03688606646,0.333377611159,6.25939844795,6.2264143633,8.77100378662,1.48183055274,17.1547242323,6.89808478085,2.77076048335,6.57180802723,2.7148118936,0.326016556108,14.9138504152,C,2.49031952779,5.38656637103,A,2.03007551621,R,G,15.5982700347,10.7462684125,2.96962948019,12.0905230093,6.3207546775,0.685613954795,0.60228455158,1.63001283433,6.867924058,1.83904198478,0.170471834444,J,2.3382045957,1.9913064332,2.29262857117,0,0.632075113103,0.59701397638
168,1,,,C,,,,,,,0.568927040099,,6.07056266331,,10.1155925729,,,,,,,,CE,,E,,,,,,,A,,,9.27906321495,,,,0,,4.60096893153,,,,,,,C,,,1.07548869312,,H,,,,AW,,,,,,1,,,,C,,,,,B,1,,B,B,,,,B,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,B,,D,,17.5160995889,,,,,,,,,,,CG,,,,0,,
169,0,,,C,,,,,,,0.787745629153,,6.42925019791,,11.5032885932,,,,,,,7.19497066927,AEXD,,E,,,,,,,A,,,4.59544919348,,,,0,,12.2270467369,,,,,,,I,,,0.525272511876,,H,,,,,,,,,,2,,,,B,,,,,F,2,,B,D,,,,C,,,,,,,,,,,,B,,,,,,,,,,,,,,,,B,,,A,,L,S,11.9953111646,,,,,,,,,,,AT,,,,0,,
172,0,1.58993149017,4.46943600375,C,3.75216460305,10.4640209621,2.61510167333,2.34499771675,0.148219392488,9.78851995958,1.85995665578,16.1225760512,6.33073447089,3.39314707122,11.6734870269,1.85023227989,4.1420125204,2.76107448144,1.17252044127,0.196839054006,18.1341298177,6.5378103938,KBM,-0.00000067284149728,A,0.152730406251,1.6543882092,2.65807231334,6.96386551385,8.77839150827,C,A,1.49171172959,2.07489304643,5.33142317028,9.96930639723,12.4330747667,0.732984978052,0,3.06486218151,12.1423925833,7.9128296717,13.057090632,1.83864986221,9.2650016989,10.2575222755,0.137325534356,I,13.6244950748,8.68017130274,2.98730877277,5.97429987731,E,16.3496499136,0.0548509570639,1.39963233503,,3.57274471865,2.68836726352,11.9773209235,1.50808275303,14.4884865003,1,0.174858047118,4.94040079449,16.3428948618,B,9.81583713658,15.6479803057,8.99408277749,13.8715846022,F,1,2.11069397593,B,D,1.64942044367,7.5260893529,14.2011840931,C,2.11480437451,5.50846236601,12.1366016747,2.20994434522,1.28913402227,3.32618018054,1.16942888947,9.95242457792,2.66421135287,0.179835082636,0.999844319582,G,0.624897827663,5.66154083728,3.43293899349,0.700273491514,7.17618270635,7.01570680012,5.71791571267,1.55309983137,17.22724537,6.63040362869,2.20857826067,4.98978106725,2.21483982446,0.0936776337338,10.5358291748,C,2.31259588715,1.54605233933,A,3.42541338759,H,U,13.14175963,11.0059163317,1.87412581131,5.35274440175,7.69633432741,0.786905708369,1.51898718129,2.54596810006,7.67371653541,2.60224622077,0.0512709874167,CD,1.37383566384,2.48618747512,1.89568515177,0,1.76963261392,1.65680410711
173,0,0.957721870099,5.35961263946,C,3.61296515026,5.33960968808,2.26056923907,2.31233897197,0.110317038194,10.8759119488,1.81619222486,14.9301404249,7.18030744283,4.03889453549,11.7567894392,2.63329687322,6.42201745473,2.31685349517,0.899003232155,0.221054583018,16.9159133607,6.62448035196,AV,-0.000000535321358831,D,0.129410109471,1.67673368206,2.51941353062,4.95403088415,7.71354682218,,A,1.9283856696,1.88093173457,5.68335878047,6.55737709558,15.6216545553,0.447761643814,0,1.59893335649,11.5418572531,6.453838772,12.2433133154,2.1157687001,9.44482918395,7.43976611848,0.100520296637,C,14.5635628139,7.55823893481,0.537011604821,7.93315253722,F,15.2348995704,0.142999615973,1.13891208531,BZ,4.01207902909,8.50629025475,9.41699348867,1.58182409185,12.9367901296,1,0.120684368956,4.13092554743,15.3015858257,B,8.64538475808,16.6666665049,8.07339501125,9.03353461125,F,1,3.09797122762,B,D,1.39474458901,6.78170807884,12.293578538,E,2.55474463895,8.27808034841,10.1401041353,1.73425442148,1.81190602749,3.59401066048,1.46246799009,7.4817495818,1.91544525786,0.0525551575785,0.874282491674,E,0.546360674707,4.86413448323,3.8015712177,0.61533746776,5.87575590825,7.46268755821,10.3028877833,1.5185509531,11.4622640082,5.77147029273,2.99474061898,5.3143871045,2.57692994469,0.0559313535441,9.0328669496,F,1.68927580084,2.64802698029,B,3.36496980229,,,12.6217357278,11.9266057853,2.23713731873,3.70287486079,7.91044874476,4.7024686286,1.85534498057,2.29452127149,8.24817582825,4.02960954011,0.0111167365687,F,1.61225408793,6.13136342601,1.35356355235,0,1.62686591159,1.10091753696
176,0,,,C,,,,,,,1.05032898248,,6.58882575755,,12.6886055345,,,,,,,7.97586892032,PFR,,D,,,,,,C,A,,,7.29436250851,,,,0,,8.22371786239,,,,,,,G,,,0.617710610953,,J,,,,DF,,,,,,2,,,,A,,,,,F,2,,B,D,,,,M,,,,,,,,,,,,C,,,,,,,,,,,,,,,,D,,,A,,C,G,15.2036980969,,,,,,,,,,,BH,,,,0,,
177,1,3.20346231803,4.11393614363,C,3.64394417204,9.21706932861,2.39760337515,2.42424270675,1.55229166776,9.61165092799,2.07877417652,15.3008967169,7.2717734818,4.6207314331,12.8189608473,2.62871549442,2.62295006486,3.03871430402,1.05025128696,0.203441679709,18.20609062,7.40994297481,AHPP,-0.00000058391229156,A,1.41861041243,2.05128235968,2.66400277309,6.41864470892,9.18414904732,A,A,1.97802118534,2.43756189753,7.82814347256,8.99100946239,14.3704623258,1.42857215872,0,0.262084817142,8.41473111496,7.95870882791,13.8661337351,2.15108785339,10.8513408899,7.64073296946,1.75448352835,C,13.2575551785,8.69796803373,0.818722906766,8.02249421031,H,15.4024660191,1.12822122901,1.77822109323,DI,3.89610379554,16.3391649869,10.2803157363,1.73382122409,14.3221536605,1,1.90543101487,5.25170713738,16.0566305393,A,10.4029306765,19.3405105929,9.7267756257,14.5641337004,F,1,2.64084446917,B,D,1.85560402851,8.57142769179,14.5355196355,E,1.1650480845,7.05014103275,3.33560600289,2.6573432523,0.959041125849,4.14322301376,1.73826251418,11.4908094602,1.26540220413,0.766575919199,0.827361752338,C,0.633568055801,5.57223451961,3.66801562329,0.720288164293,7.07292761964,7.80219701772,5.37355653161,1.73382097176,3.66083460793,6.16402818261,2.83768731273,5.19493162486,2.99093648982,1.14442631102,10.6495258279,D,2.27229594836,5.14691198637,B,3.75624279316,E,,15.1413095585,10.2732235891,2.05946276973,11.0190237049,9.23076930066,2.63391468028,0.417227115637,3.05513104209,8.44660245803,3.25242637184,0.529756848375,AC,1.53390659637,2.5974034593,2.14215582585,0,2.01098973968,2.84153100598
178,0,2.00393985099,12.9866846847,C,4.29528991663,9.65030169353,1.96947371003,2.42245235531,0.0828921364866,11.9650652972,0.787746143625,14.6666667151,6.27719478107,3.41606495,10.7607957557,2.44498823562,6.2992122123,4.04912417357,0.735034365141,0.169039448818,18.0636040417,6.4918081523,KEM,0.0000000894709279741,D,0.178933937157,2.07615336903,2.60955196415,4.34039012136,8.05514528209,C,A,2.02363423188,2.50123021531,7.02199165495,7.20827182696,12.9684715677,0.894309747457,0,1.95561868599,8.39013179242,6.82422459162,12.1811912861,2.43386277045,11.1289410617,9.06674371219,0.107467110896,I,12.0942652185,7.51354087649,0.947838866059,5.40638961716,L,15.110024573,0.0710591765015,1.71344210995,P,4.34268782084,7.21153850739,9.55961238282,1.87756371162,15.2990422824,1,0.153962772722,6.78248221262,15.9888937251,B,9.30576102099,16.0769235786,9.13385820693,12.1641368702,B,1,3.02028218765,B,B,2.51246601401,7.21811887388,11.9685044897,C,3.49345062489,5.77982849743,16.7367185922,2.24519869538,2.36336858453,1.56794485997,1.41802154119,9.35898790844,1.85130559845,0.128010926097,1.00109767872,G,0.544315681421,4.97976069235,3.04548245635,0.634841198992,6.08567254586,8.45528402878,8.83974727216,0.902675774304,12.6923073655,8.99830233765,1.23144950205,4.05186044663,2.45805096732,0.0494415771708,12.6128772045,C,1.96994593476,0.000000818366618604,A,4.07680990467,C,AE,15.2012503356,10.8661419172,2.54278762953,0.000000037178869272,9.34959263819,1.4101057153,2.11538409591,2.98820488546,8.38428009008,2.3136678933,0.0063674468088,BN,1.39075945535,4.597488568,1.7910504662,0,2.06504162981,1.7322832217
182,1,1.3558623566,11.363475509,C,5.55237786768,11.1432415277,3.24104251045,2.6221505311,0.0912889606484,6.59574544345,2.60393909084,15.9146850773,7.38554266715,2.96107058869,12.1690724059,1.519097744,2.68656667992,8.81085639805,0.698281657891,0.192386594469,18.3918683639,6.50337206021,XQU,-0.000000795216269984,E,0.257792432965,2.32899120653,2.2882735803,5.24909156732,9.38110692115,,B,1.13599419851,1.09120422651,9.74059119406,9.34853476098,6.03212465172,0.559005284209,0,2.03664603723,5.91925265253,7.89902238713,13.469054892,2.55947553307,11.2549465979,10.8301312178,0.190349361847,C,7.7077680356,8.55048886607,1.57435166007,1.33302499612,I,15.9895828788,0.256147117728,0.928338174792,DI,4.82899089226,0.404858280573,15.9347608258,2.19462474545,16.4634273087,0,0.145861539799,12.9472145408,17.4068877658,C,9.92671108092,17.4696359539,11.3432839983,14.8879436496,F,1,1.58941848555,B,D,5.83706931581,7.93159615322,14.6268652369,B,0.638298668192,2.4562885188,7.1511969915,1.19706849068,0.439739195951,1.12676016603,1.02605828112,16.9689967101,2.99674245053,0.259899640273,1.17256483413,G,0.592950240356,8.95028156524,3.75183910851,0.624249361593,7.50000001289,9.13043550087,6.85367665048,1.80645983202,19.5546566688,12.8731585543,3.9148570972,5.05688926876,2.50314664718,0.136285449185,17.918359894,C,4.86861848339,20.0000004336,B,1.41693874687,D,,16.9241721599,8.65671598414,2.55208348669,14.759238463,9.68944094467,0.0000002473298374,0.668016043559,1.3999991374,5.95744671045,1.22946385298,0.243226908566,BQ,1.68090828886,1.74063530768,4.97815975598,1,0.832297308232,2.68656707802
183,1,2.0246242487,7.03064267262,C,3.64875192081,9.7175528073,2.11217519423,2.61012281959,0.156693607863,10.6371198785,1.2910280968,15.7839723266,6.09031719242,3.55060330158,11.3062185159,1.77915561071,5.03703641949,2.73427423361,1.1449569531,0.18570043477,17.9271435491,6.38286623834,RIO,0.000000383452624663,E,0.112269664538,1.70542644329,2.62106699931,7.81269980978,7.94528009782,,A,1.57592385587,2.954857077,5.25255427745,8.42681306078,14.3842957827,0.838575040059,0,1.50922078335,11.694522487,7.43638873306,12.8262659254,1.97444818858,11.8866017802,10.9960310938,0.102888560383,C,13.6805919606,8.24623885951,2.49431457339,5.42993944273,B,16.2258951598,0.0539286786997,2.42954938798,BV,3.95075226984,3.38271569726,10.7394683422,1.50478805745,14.2499729007,1,0.108562707855,4.93086965389,15.3920972651,A,9.42270893974,17.9753082705,10.9629622066,13.6698399223,F,2,2.32287999071,B,D,1.62496597116,7.47469225213,13.4074077025,B,3.76731391144,5.56161642297,16.4389956754,2.97127272942,2.23255858402,2.0095690567,1.0177831992,9.30407707215,1.00684076505,0.0474347152513,1.00452264165,G,0.490141576584,5.30685520417,3.60484154981,0.590878724351,6.44596430672,6.2893087058,7.14325551455,0.973096735939,16.0493834,6.34816129784,2.19519160204,4.69643396386,2.15320410642,0.0769405826064,10.5366583378,C,1.6411439576,0.0000000252831482829,B,4.00547224589,L,,13.3109822702,9.03703777554,2.06611564343,-0.000000954338337586,7.12788312659,4.35060730598,0.629630080439,3.60318417,6.86980578597,3.38899755328,0.00202158380655,Y,1.67640992687,2.44185964621,1.37334847733,1,2.26415133286,1.48148053251
186,1,0.644600035477,5.11812989366,C,5.57466416336,8.86660339528,2.82926780505,1.9372826072,17.2977784789,7.26315888145,2.34135635093,16.5725040218,6.97307055966,4.00478018602,13.6073569807,1.46910598747,6.4077673186,4.00391329958,1.0233931922,0.233079465475,18.9370707611,8.38581291466,PWR,-0.000000410011743164,B,19.6255818968,1.72473851725,1.97212618333,6.13427356572,10.3763056811,C,A,1.44250812619,1.43553907614,5.24110045949,10.2160275939,14.7790609345,0.359711548417,0,2.40573018245,12.7696983058,9.19860697898,14.2717774274,1.69491569615,10.6739776416,9.08115971317,19.999999231,C,11.9802170648,9.68641092876,2.18472650245,5.10776384582,I,16.8435182927,14.3814436848,1.33797813056,BZ,4.23693393842,15.67679477,14.6484333754,1.66085982946,15.3298103125,1,19.9999991306,6.85760452925,17.9348825859,B,11.1010444763,16.2983418192,12.4271834815,10.8020105802,F,1,1.80477090558,B,D,2.44062792467,9.13588885294,12.8155330945,E,1.73684223303,7.5968227324,3.43272131135,1.37979039608,1.37979069115,3.73599064178,1.09756173216,10.1317329426,2.57839659725,19.9999991421,0.921059511701,C,0.935598315294,7.32678742353,3.35824796885,0.993684568715,8.73867512592,9.35251802902,8.30741167493,2.36353122865,4.3093923653,8.68057935495,4.26293291576,5.15421466685,2.88646996195,11.8093781767,12.9382782036,D,2.12723285574,4.2290773008,B,1.63066299623,I,,12.2499969705,7.57281594015,1.74613870463,9.98695324424,9.712229818,4.53066205389,1.46408855751,1.42445994546,5.52631544914,3.32237270552,5.01976930896,BJ,1.22645587074,2.1036581856,1.89749674301,0,1.4820153422,0.970873124592
189,1,,,C,,,,,,,1.29102796049,,6.70751661574,,10.4789424548,,,,,,,5.53819608571,GDW,,E,,,,,,F,A,,,3.60709795869,,,,0,,14.2963611986,,,,,,,C,,,0.77910724008,,G,,,,DP,,,,,,1,,,,A,,,,,C,1,,B,B,,,,B,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,B,,I,,9.98485398308,,,,,,,,,,,BJ,,,,0,,
194,1,1.39097733674,7.370854142,C,3.72647364826,9.13975801623,2.13533835692,2.54887289795,0.216704721736,8.92508148588,2.62582134702,16.1597552237,6.71841850501,3.9124226138,11.293432062,1.89877997928,4.68750066736,2.66816956359,0.792989105314,0.219285539285,17.7264176038,5.90173615235,ACTZ,0.000000771412039395,E,0.334206618764,1.55764498583,2.30826978219,5.68526871764,8.82706826451,C,A,1.54511294484,1.92481269792,7.33300682636,7.93984965517,15.2106948249,0.589970501403,0,-0.000000155146712746,9.7482100836,7.90977505938,13.7218043661,1.73579206412,11.5017441775,8.88238272027,0.226745616385,I,13.4536261476,8.86466072531,3.47296614754,7.76081112677,F,16.4395236932,0.465757028928,1.46616632505,N,5.07518894904,0.891265515005,10.7299018265,1.41979997352,15.0664932155,1,0.307667827574,4.8822493104,16.1689246783,A,9.78947361544,19.2869876402,10.1562504178,13.8885639696,F,1,2.19213959508,B,D,1.57375747035,8.40601466395,13.750000754,I,1.95439705675,7.61156462426,3.7915145663,1.98496171438,1.35338402984,2.51256214271,1.206767633,9.91539976854,0.842105236176,0.102595242343,0.990844853378,G,0.570888653175,5.49823811413,4.15692555527,0.634697615935,7.2556386624,6.07669529493,6.63985952357,1.50250586501,19.1087343701,6.39536457697,1.82025873951,5.61806660748,2.51606612535,0.125417030616,10.8088325029,C,1.90777602628,2.87918901597,A,2.84210603367,I,G,15.1245385202,9.84375084271,1.75468509101,9.52353829043,6.66666701891,2.51023222003,0.730837433795,2.23918495695,6.97068423835,2.78569425409,0.0152376592904,BM,1.84605873313,2.35432329907,1.66914009943,0,1.51032386466,1.56249924732
195,1,,,C,,,,,,,2.0787744924,,7.28708456378,,14.4805338413,,,,,,,9.01071918734,AGVV,,E,,,,,,,B,,,9.08877608329,,,,0,,6.42138791522,,,,,,,C,,,0.776171384665,,B,,,,BW,,,,,,0,,,,C,,,,,F,1,,B,D,,,,B,,,,,,,,,,,,A,,,,,,,,,,,,,,,,E,,,B,,I,,16.4010395835,,,,,,,,,,,BM,,,,1,,
199,0,,,C,,,,,,,2.62582123,,7.35515243171,,11.9678253959,,,,,,,6.42180704292,QHQ,,D,,,,,,,A,,,7.1504332497,,,,0,,10.0369004973,,,,,,,I,,,1.70347016721,,J,,,,DX,,,,,,1,,,,A,,,,,F,1,,B,D,,,,I,,,,,,,,,,,,G,,,,,,,,,,,,,,,,C,,,A,,T,AF,14.2987466301,,,,,,,,,,,BU,,,,0,,
200,1,,,C,,,,,,,1.81619191365,,7.11800547213,,12.6692325056,,,,,,,7.4781202339,SGN,,C,,,,,,B,A,,,3.86127663436,,,,0,,14.4229790319,,,,,,,C,,,0.710146708023,,E,,,,DH,,,,,,1,,,,A,,,,,F,2,,B,D,,,,E,,,,,,,,,,,,B,,,,,,,,,,,,,,,,B,,,B,,D,,9.79894942656,,,,,,,,,,,X,,,,1,,
201,1,2.81725900207,13.2048797058,C,5.29736490696,11.1634153989,2.94416314259,3.78172623512,0.1214873735,8.94230798125,4.87964900543,14.7705432911,7.59326520067,2.57242905289,14.8912114864,1.84409968888,3.79999999283,6.85527758876,2.06163039782,0.163435980646,17.2654188697,8.79906882423,AGRM,-0.000000656288806097,A,0.252799269288,2.34207631993,4.44162502017,5.05238412511,7.0727583793,C,B,1.18020261384,1.69204705359,7.99741292789,6.44670144113,10.6365258907,0.805368290196,0,13.0027414396,10.9659218486,5.85448466804,12.267342529,3.22305280482,15.4772691028,6.24402518856,0.2139764965,C,9.33026544652,6.72588924366,5.6415526597,3.76358978358,E,15.0478474926,0.159307992854,1.16751336856,DI,4.78003362847,0.754199408466,9.49199185876,2.07839770451,16.4282689204,0,0.140560388628,10.4091982902,15.5928112014,A,7.92724195186,7.30887924964,9.20000027938,7.69073080525,F,1,2.0677696746,B,D,4.50017924989,5.06768221676,12.5999995262,B,1.82692402332,3.36270707963,10.8814953934,1.59898565269,0.964466827731,1.99181479304,0.939086177509,13.6214911881,4.16243576345,0.212888528811,0.842658604591,G,0.263996621887,6.48563188655,4.59677515391,0.303260646783,5.32148893478,5.99552550612,12.2698528341,1.13226138616,17.7374013744,7.6724526868,7.83041173611,5.93709557901,1.91814442381,0.142245198747,16.0030149811,C,4.17357780686,6.15131638201,B,2.74111642105,B,,15.0228228385,10.7999999868,3.20574080368,10.9369175415,6.75615142931,0.538078558431,0.678780296839,2.37735913241,7.11538462429,2.31668097521,0.0975753174427,BO,2.15992655737,4.74301931488,3.81714599755,1,0.894854779089,3.60000003137
